id,trade_date,setup_name,direction,grade,score,ts_et,spot,charm_limit_entry,abs_es_price,lis,target,Column1,max_plus_gex,max_minus_gex,gap_to_lis,paradigm,vix,overvix,greek_alignment,spot_vol_beta,outcome_result,outcome_pnl,outcome_max_profit,outcome_max_loss,outcome_elapsed_min,outcome_first_event,outcome_target_level,outcome_stop_level,bofa_stop_level,bofa_target_level,abs_vol_ratio,vanna_all,vanna_weekly,vanna_monthly,comments
205,24-02-2026,DD Exhaustion,short,A-Entry,36,00:40.7,6871.01,,,,,6871.01,,,,SIDIAL-MESSY,20.06,,0,-0.58,LOSS,-12,-0.22,-12.33,12,stop,,6883.01,,,,1131182416,243023635,334066478.4,
206,24-02-2026,AG Short,short,A,80,03:12.3,6876.62,,,6877,6843,33.62,6900,6850,0.38,AG-TARGET,19.89,,-3,-0.51,LOSS,-20,7.59,-20.32,120,stop,6843,6896.62,,,,1158330408,248302223.4,331192752.8,
207,24-02-2026,DD Exhaustion,long,A-Entry,51,07:40.7,6876.63,,,,,6876.63,,,,AG-TARGET,19.87,,2,-0.66,WIN,12.8,20.59,-7.6,123,target,,6892.2202,,,,1097495649,259673076.6,343399083.5,
208,24-02-2026,AG Short,short,A,80,12:46.3,6882.08,,,6882,6841,41.08,6900,6850,1.92,AG-TARGET,19.73,,-3,-0.74,LOSS,-0.1,13.05,-17.09,292,timeout,6841,6900,,,,1085780262,253770501.9,338485101.4,
209,24-02-2026,AG Short,short,A,80,13:38.6,6883.34,,,6884,6840,43.34,6900,6850,0.66,AG-TARGET,19.68,,-3,-0.74,WIN,0.5,14.31,-15.83,291,timeout,6840,6900,,,,1085780262,253770501.9,338485101.4,
210,24-02-2026,DD Exhaustion,long,A,59,15:36.6,6883.75,,,,,6883.75,,,,AG-TARGET,19.65,,2,-0.74,LOSS,-12,0,-13.42,15,stop,,6871.75,,,,1058235746,287074173.8,371424312.9,
211,24-02-2026,AG Short,short,A,80,18:35.5,6879.88,,,6884,6840,39.88,6900,6850,4.12,AG-TARGET,19.76,,-3,-0.74,LOSS,-1.2,10.85,-19.29,286,timeout,6840,6899.88,,,,1054806854,286817513.2,370429060.7,
212,24-02-2026,AG Short,short,A-Entry,65,21:22.9,6874.5,,,6884,6840,34.5,6900,6850,9.5,AG-TARGET,19.91,,-3,-0.74,LOSS,-20,5.47,-20.22,101,stop,6840,6894.5,,,,1054806854,286817513.2,370429060.7,
213,24-02-2026,DD Exhaustion,long,A-Entry,51,24:51.7,6876.12,,,,,6876.12,,,,AG-TARGET,19.85,,2,-0.73,WIN,13.1,21.1,-7.09,105,target,,6892.2202,,,,1080828637,262547830,336772904.9,
214,24-02-2026,AG Short,short,A+,90,42:51.7,6873.76,,,6875,6838,35.76,6880,6850,1.24,AG-PURE,19.94,,-3,-0.7,LOSS,-6.2,2.14,-7.13,11,stop,6838,6880,,,,1034248369,225403815.8,272356463.3,
215,24-02-2026,DD Exhaustion,long,A-Entry,53,56:47.3,6880.93,,,,,6880.93,,,,AG-PURE,19.79,,2,-0.76,WIN,10.7,18.24,-0.36,248,timeout,,6868.93,,,,975582706.9,232998578.6,255616586.2,
217,24-02-2026,DD Exhaustion,long,A-Entry,43,28:45.5,6893.05,,,,,6893.05,,,,AG-PURE,19.46,,2,-0.9,EXPIRED,-0.76,6.12,-11.3,216,timeout,,6881.05,,,,893251667.9,360702916.4,386454315.7,
216,24-02-2026,AG Short,short,A,85,48:47.7,6889.65,,,6891,6874,15.65,6900,6850,0.35,AG-PURE,19.5,,-3,-0.95,EXPIRED,-2.64,7.9,-9.52,196,timeout,6874,6900,,,,848676984.1,268295199.1,160142956.2,
218,24-02-2026,DD Exhaustion,long,A,70,08:54.1,6892.43,,,,,6892.43,,,,AG-LIS,19.4,,2,-1.07,EXPIRED,-0.14,6.74,-10.68,176,timeout,,6880.43,,,,846002840.6,384485401.4,271596730.9,
219,24-02-2026,DD Exhaustion,long,A-Entry,50,40:45.5,6893.72,,,,,6893.72,,,,AG-PURE,19.37,,2,-0.92,EXPIRED,-1.43,5.45,-11.97,144,timeout,,6881.72,,,,755098948,221567350.3,109572586.1,
220,24-02-2026,ES Absorption,bullish,B,43.2,01:59.3,6891.53,,6903.25,6893,6885,6.53,6900,6820,10.25,AG-PURE,19.41,,3,-1,LOSS,-12,7.25,-74.75,16,stop,6913.25,6891.25,,,1.5,732011941.3,155502059.7,57784781.89,
221,24-02-2026,DD Exhaustion,long,A+,75,10:45.8,6888.51,,,,,6888.51,,,,AG-PURE,19.55,,2,-0.99,WIN,6.9,10.66,-6.76,114,timeout,,6876.51,,,,675767038,99622255.73,-37326819.07,
222,24-02-2026,DD Exhaustion,long,A+,80,21:32.1,6884.56,,,,,6884.56,,,,AG-LIS,19.73,,2,-0.77,WIN,8.9,14.61,-2.81,103,timeout,,6872.56,,,,691123311.7,50904118,-53630734.49,
223,24-02-2026,DD Exhaustion,long,A,63,40:05.8,6886.75,,,,,6886.75,,,,AG-PURE,19.64,,2,-0.8,WIN,7.8,12.42,-5,84,timeout,,6874.75,,,,682306256.8,39835986.7,-66924639.75,
224,24-02-2026,Paradigm Reversal,long,A,66.2,42:15.3,6888.64,,,6888,,6888.64,,,0.64,BOFA-PURE,19.58,,2,-0.84,WIN,10,10.53,-6.89,68,10pt,6898.64,6873.64,,,,682070116.4,52640676.11,-54214999.8,
225,24-02-2026,DD Exhaustion,long,A+,83,10:44.6,6884.38,,,,,6884.38,,,,BOFA-PURE,19.63,,2,-0.89,WIN,9,14.79,-2.63,54,timeout,,6872.38,,,,655577539.8,926899.31,-94467002.77,
226,24-02-2026,DD Exhaustion,long,A+,78,20:52.9,6886.48,,,,,6886.48,,,,BOFA-PURE,19.58,,2,-0.81,WIN,7.9,12.69,-4.73,44,timeout,,6874.48,,,,706892207.5,22610284.85,-69636837.74,
227,25-02-2026,GEX Long,long,A-Entry,60,06:40.9,6924.06,,,6910,6945,20.94,6950,6875,14.06,GEX-MESSY,18.73,,1,-0.37,WIN,12.5,19.27,-5.05,211,target,,6939.06,,,,935469735.2,767936769.1,679466443.5,
228,25-02-2026,DD Exhaustion,short,A,61,09:10.5,6922.37,,,,,6922.37,,,,GEX-MESSY,18.73,,0,-0.37,LOSS,-12,3.47,-12.26,82,stop,,6934.37,,,,922759734.3,726755233.1,635907754.9,
229,25-02-2026,ES Absorption,bearish,C,29.4,28:09.5,6926.28,,6939.5,6915,6943,16.72,6950,6875,11.28,GEX-MESSY,18.62,,-1,-0.41,WIN,16.4,43.75,0,80,stop,6929.5,6951.5,,,1.5,660297065.6,634659691.9,380939106.3,
230,25-02-2026,GEX Long,long,A-Entry,60,28:10.4,6926.28,,,6915,6943,16.72,6950,6875,11.28,GEX-MESSY,18.62,,1,-0.41,WIN,10,13.7,-7.27,121,target,,6936.28,,,,660297065.6,634659691.9,380939106.3,
232,25-02-2026,DD Exhaustion,short,A-Entry,46,53:40.3,6920.67,,,,,6920.67,,,,GEX-MESSY,18.75,,0,-0.35,LOSS,-12,1.77,-12.24,37,stop,,6932.67,,,,699967452.6,568121780,346022414.3,
231,25-02-2026,ES Absorption,bullish,A,66.8,09:59.2,6927.91,,6935.5,6914,6948,20.09,6925,6875,12.91,GEX-MESSY,18.61,,-1,-0.38,LOSS,-12,0,39.75,38,10pt,6951.5,6929.5,,,2.2,644331587.7,599539509.3,366288082.7,
233,25-02-2026,DD Exhaustion,short,A,67,31:13.5,6932.56,,,,,6932.56,,,,GEX-MESSY,18.46,,0,-0.44,LOSS,-12,0.78,-12.47,151,stop,,6944.56,,,,624622064.8,618966020.3,376911774.8,
234,25-02-2026,Paradigm Reversal,short,A-Entry,56.2,12:22.2,6939.77,,,6943,,6939.77,,,3.23,BOFA-MESSY,18.41,,2,-0.49,EXPIRED,-8.88,3.71,-12.74,232,timeout,6929.77,6954.77,,,,-556172472.6,564291832,372376620.9,
235,25-02-2026,BofA Scalp,short,A-Entry,65,13:20.8,6939.49,,,6943,6929.49,10,,,3.51,BOFA-MESSY,18.42,,2,-0.49,EXPIRED,-0.9,3.43,-1.37,30,timeout,6929.49,6955,6955,6929.49,,-556172472.6,564291832,372376620.9,
236,25-02-2026,DD Exhaustion,short,A-Entry,50,21:45.7,6939.32,,,,,6939.32,,,,GEX-MESSY,18.42,,2,-0.5,LOSS,-12,3.26,-12.72,208,stop,,6951.32,,,,-584887605.2,568773333.1,382198349.7,
237,25-02-2026,Paradigm Reversal,short,A-Entry,50,38:17.3,6939.55,,,6943,,6939.55,,,3.45,BOFA-MESSY,18.41,,2,-0.48,EXPIRED,-9.1,0.57,-12.96,206,timeout,6929.55,6954.55,,,,-570936189.6,548524849.6,367921777.4,
238,25-02-2026,DD Exhaustion,short,A,67,47:17.3,6941.25,,,,,6941.25,,,,GEX-MESSY,18.38,,2,-0.5,EXPIRED,-7.4,2.27,-11.26,197,timeout,,6953.25,,,,-638771841.1,545876356.9,352310803.6,
239,25-02-2026,DD Exhaustion,short,A,57,04:56.8,6941.47,,,,,6941.47,,,,GEX-PURE,18.39,,2,-0.5,EXPIRED,-7.18,2.49,-11.04,180,timeout,,6953.47,,,,-654904451.3,554561332.7,375152567.6,
240,25-02-2026,Paradigm Reversal,short,A-Entry,55,11:57.3,6943.17,,,6946,,6943.17,,,2.83,BOFA-MESSY,18.38,,2,-0.47,EXPIRED,-5.48,4.19,-9.34,173,timeout,6933.17,6958.17,,,,-609334140.5,566177001.2,401538798.4,
241,25-02-2026,AG Short,short,A-Entry,70,30:56.3,6941.41,,,6947,6931,10.41,6950,6900,5.59,AG-LIS,18.41,,1,-0.42,LOSS,-10.6,2.43,-10.63,139,stop,6931,6952,,,,-620098900.9,534527243.6,369808084.9,
242,25-02-2026,DD Exhaustion,short,A+,89,41:57.0,6941.65,,,,,6941.65,,,,BOFA-PURE,18.38,,2,-0.49,EXPIRED,-7,0.32,-10.86,143,timeout,,6953.65,,,,-575005604.3,540035620.7,378867275.3,
243,25-02-2026,BofA Scalp,short,A-Entry,60,02:29.4,6943.62,,,6947,6933.62,10,,,3.38,BOFA-PURE,18.29,,2,-0.52,EXPIRED,-3.2,0.28,-3.55,30,timeout,6933.62,6959,6959,6933.62,,-582947305.6,561551186.8,407252427.5,
244,25-02-2026,Paradigm Reversal,short,A-Entry,53.8,02:31.1,6943.62,,,6947,,6943.62,,,3.38,BOFA-PURE,18.29,,2,-0.52,EXPIRED,-5.03,0.28,-8.89,122,timeout,6933.62,6958.62,,,,-582947305.6,561551186.8,407252427.5,
245,25-02-2026,DD Exhaustion,short,A+,82,16:57.3,6945.22,,,,,6945.22,,,,BOFA-PURE,18.3,,2,-0.54,EXPIRED,-3.43,0.67,-7.29,108,timeout,,6957.22,,,,-647490007.7,572309134.7,413797446.6,
246,25-02-2026,Paradigm Reversal,short,A-Entry,53.8,32:58.0,6946.81,,,6950,,6946.81,,,3.19,BOFA-PURE,18.24,,2,-0.54,EXPIRED,-1.84,2.26,-5.7,92,timeout,6936.81,6961.81,,,,-672125314.6,537213552.5,386836834.8,
247,25-02-2026,BofA Scalp,short,A-Entry,60,52:26.4,6948.47,,,6951,6938.47,10,,,2.53,BOFA-PURE,18.15,,2,-0.64,EXPIRED,2.1,2.12,-0.72,30,timeout,6938.47,6963,6963,6938.47,,-553905860.4,678318682.2,532330158.3,
248,25-02-2026,DD Exhaustion,short,A+,85,52:28.0,6948.47,,,,,6948.47,,,,BOFA-PURE,18.15,,2,-0.64,EXPIRED,-0.18,3.92,-4.04,72,timeout,,6960.47,,,,-553905860.4,678318682.2,532330158.3,
249,25-02-2026,DD Exhaustion,short,A+,87,25:26.4,6946.32,,,,,6946.32,,,,BOFA-PURE,18.14,,2,-0.72,EXPIRED,-2.33,1.77,-6.19,39,timeout,,6958.32,,,,-633203685.3,480947016.6,389689374.8,
250,26-02-2026,GEX Long,long,A-Entry,60,49:47.1,6922.73,,,6904,6948,25.27,6975,6880,18.73,GEX-PURE,18.53,,-1,0.06,LOSS,-8,6.48,-10.48,12,stop,,6914.73,,,,-213668487.6,497234750.6,475409991.9,
251,26-02-2026,GEX Long,long,A-Entry,65,01:46.2,6914.82,,,6898,6945,30.18,6950,6880,16.82,GEX-PURE,18.78,,-1,0.24,LOSS,-8,5.11,-8.17,12,stop,,6906.82,,,,-193856149.3,510247902.8,477377418.3,
252,26-02-2026,DD Exhaustion,short,A+,75,04:16.2,6919.5,,,,,6919.5,,,,GEX-PURE,18.72,,2,0.24,WIN,29.2,53.38,-0.43,19,target,,6871.1201,,,,-199625320.4,501591165,470882920.1,
253,26-02-2026,GEX Long,long,A-Entry,60,05:17.0,6917.62,,,6898,6945,27.38,6950,6880,19.62,GEX-PURE,18.68,,-1,0.24,LOSS,-8,2.31,-10.39,7,stop,,6909.62,,,,-199625320.4,501591165,470882920.1,
254,26-02-2026,GEX Long,long,A-Entry,60,08:16.2,6917.92,,,6898,6945,27.08,6950,6880,19.92,GEX-PURE,18.79,,-1,0.24,LOSS,-8,2.01,-10.69,4,stop,,6909.92,,,,-45891388.06,445013708.8,478683202.9,
255,26-02-2026,GEX Long,long,A-Entry,65,09:46.2,6915.62,,,6898,6945,29.38,6950,6880,17.62,GEX-PURE,18.8,,-1,0.24,LOSS,-8,4.31,-8.39,3,stop,,6907.62,,,,-357218144.8,498859627.3,210401936.7,
256,26-02-2026,GEX Long,long,A+,90,15:38.9,6894.9,,,6894,6944,49.1,6950,6880,0.9,GEX-PURE,19.4,,-1,0.44,LOSS,-8,-3.62,-9.27,2,stop,,6903.02,,,,-333609779.9,484452678.7,205755669.7,
257,26-02-2026,DD Exhaustion,long,A-Entry,29,24:08.4,6871.99,,,,,6871.99,,,,SIDIAL-MESSY,20.39,,2,1.26,LOSS,-12,6.29,-12.26,10,stop,,6859.99,,,,90958162.04,137470238.4,45413176.91,
258,26-02-2026,DD Exhaustion,short,A,59,28:37.7,6868.27,,,,,6868.27,,,,SIDIAL-MESSY,20.36,,0,1.61,LOSS,-12,8.54,-13.01,10,stop,,6880.27,,,,119758994.6,28891156.46,-8852942.53,
259,26-02-2026,DD Exhaustion,short,A,58,47:15.7,6884.66,,,,,6884.66,,,,GEX-MESSY,19.62,,0,0.9,LOSS,-12,-0.45,-12.07,11,stop,,6896.66,,,,76303959.74,211071460.5,149151855.7,
260,26-02-2026,GEX Long,long,A+,95,52:15.1,6889.97,,,6887,6947,57.03,6950,6880,2.97,GEX-PURE,19.56,,1,0.71,WIN,10.2,15.28,0.03,26,target,,6900.25,,,,23371463.5,245372874.3,194001668.9,
262,26-02-2026,DD Exhaustion,short,A,60,18:43.3,6900.95,,,,,6900.95,,,,GEX-PURE,19.12,,2,0.69,WIN,12.9,20.82,-0.84,30,target,,6885.13,,,,-12041155.21,416167305.5,336988832.6,
261,26-02-2026,GEX Long,long,A,80,19:15.6,6899.99,,,6887,6938,38.01,6950,6880,12.99,GEX-PURE,19.14,,-1,0.69,LOSS,-8,3.86,-9.2,19,stop,,6891.99,,,,-12041155.21,416167305.5,336988832.6,
263,26-02-2026,GEX Long,long,A,75,38:03.2,6892.64,,,6888,6937,44.36,6950,6880,2.64,GEX-PURE,19.42,,1,0.57,LOSS,-8,-0.77,-9.11,4,stop,,6895.85,,,,26629273.24,393507348.7,361492804.8,
264,26-02-2026,GEX Long,long,A,85,40:34.5,6890.51,,,6890,6906,15.49,6950,6880,0.51,GEX-PURE,19.54,,1,0.57,LOSS,-8,1.35,-8.71,4,stop,,6882.51,,,,102138198.5,379319791.8,359246158.2,
266,26-02-2026,DD Exhaustion,short,A,62,44:34.4,6885.64,,,,,6885.64,,,,GEX-PURE,19.64,,0,0.87,WIN,13.2,21.48,-2.72,86,target,,6869.16,,,,114132203.4,280408082.5,284552109.1,
267,26-02-2026,Paradigm Reversal,short,A-Entry,55,46:36.1,6880.13,,,6879,,6880.13,,,1.13,SIDIAL-EXTREME,19.89,,0,0.98,WIN,10,11.98,-8.23,63,10pt,6870.13,6895.13,,,,192117141.7,235450444.8,298858797.1,
268,26-02-2026,GEX Long,long,A+,95,51:37.1,6887.96,,,6887,6935,47.04,6975,6880,0.96,GEX-PURE,19.62,,1,0.91,LOSS,-8,-2.29,-8,3,stop,,6879.96,,,,219392265.4,189915383.5,269788935.2,
269,26-02-2026,Paradigm Reversal,long,A-Entry,51.2,07:34.4,6883.7,,,6881,,6883.7,,,2.7,SIDIAL-EXTREME,19.7,,0,1.04,LOSS,-15,1.92,-15.55,42,stop,6893.7,6868.7,,,,263044549.5,120836711.6,240217529.2,
270,26-02-2026,ES Absorption,bearish,B,51.3,11:30.0,6883.74,,6896.75,6881,,6883.74,6975,6880,2.74,SIDIAL-EXTREME,19.67,,-1,1.04,LOSS,-12,0,68,26,10pt,6886.75,6908.75,,,2.2,253125877.2,152978540.1,262811046.1,
271,26-02-2026,DD Exhaustion,short,A-Entry,48,14:34.5,6881.69,,,,,6881.69,,,,SIDIAL-EXTREME,19.66,,0,0.97,LOSS,-1,17.53,-13.29,90,stop,,6893.69,,,,256275656.6,143977849.1,259715121.4,
272,26-02-2026,DD Exhaustion,short,A-Entry,40,25:12.2,6879.32,,,,,6879.32,,,,SIDIAL-EXTREME,19.77,,0,1.01,LOSS,-1,15.16,-12.43,72,stop,,6891.32,,,,272118105.2,114430413.1,238308891.5,
274,26-02-2026,DD Exhaustion,long,A-Entry,48,39:14.0,6874.54,,,,,6874.54,,,,SIDIAL-EXTREME,19.95,,2,0.87,WIN,13.5,21.96,-10.38,69,target,,6891.5,,,,304380196,140861463.2,284198844,
275,26-02-2026,ES Absorption,bearish,A,58.2,10:12.8,6864.16,,6879.25,6876,6853,11.16,6960,6875,11.84,AG-PURE,20.19,,-3,1.3,LOSS,-12,8.5,-6.75,1,stop,6869.25,6891.25,,,1.6,375917731.8,-7153508.31,325654227.9,
276,26-02-2026,DD Exhaustion,long,A-Entry,50,13:36.4,6868.39,,,,,6868.39,,,,AG-LIS,20.16,,2,1.3,WIN,16.6,28.11,-1.03,34,target,,6891.5,,,,375752547,-16000462.43,317708981.6,
277,26-02-2026,Paradigm Reversal,long,A,62.5,23:37.6,6869.37,,,6870,,6869.37,,,0.63,BOFA-PURE,20.09,,2,1.17,WIN,10,10.47,0.8,10,10pt,6879.37,6854.37,,,,365760289.7,56698286.82,385369007.2,
279,26-02-2026,BofA Scalp,long,A,75,35:06.6,6884.61,,,6868,6882.4,2.21,,,3.39,BOFA-PURE,19.58,,2,1.15,WIN,10,12.21,0.26,2,10pt,6882.4,6856,6856,6882.4,,373746902.5,45759130.8,389702796.5,
280,26-02-2026,ES Absorption,bullish,C,30.9,56:56.3,6888.88,,6904.75,6866,,6888.88,6950,6880,22.88,BOFA-LIS,19.3,,1,0.59,WIN,10,66,-34,10,10pt,6914.75,6892.75,,,1.4,292496910.7,217054852.4,533778101.1,
281,26-02-2026,DD Exhaustion,short,A,74,58:00.4,6891.58,,,,,6891.58,,,,BOFA-PURE,19.25,,0,0.6,LOSS,-12,1.84,-12.08,17,stop,,6903.58,,,,287173780.8,234739648.9,537966711.5,
282,26-02-2026,DD Exhaustion,short,A+,80,10:55.8,6903.18,,,,,6903.18,,,,BofA-LIS,18.91,,0,0.51,EXPIRED,-3.55,3.37,-9.34,114,timeout,,6915.18,,,,258697095.8,345374154.6,624195149.2,
283,26-02-2026,ES Absorption,bullish,C,26.1,15:43.3,6902.78,,6915.75,6894,,6902.78,6925,6900,8.78,BOFA-LIS,18.96,,1,0.38,WIN,10,55,-45,37,10pt,6925.75,6903.75,,,1.5,216894114.8,400325080.7,650354541.3,
285,26-02-2026,BofA Scalp,long,A,80,29:24.8,6903.1,,,6907,6913.1,10,,,3.9,BofA-LIS,18.91,,0,0.27,EXPIRED,3,9.42,-1.34,30,timeout,6913.1,6895,6895,6913.1,,110930730.7,391126638.6,627684038.5,
284,26-02-2026,ES Absorption,bearish,B,44.7,47:18.7,6909.35,,6920.5,6898,,6909.35,6950,6900,4.35,BOFA-LIS,18.68,,-1,0.25,LOSS,-12,0,44.25,5,10pt,6910.5,6932.5,,,3,124100239.5,426099727.8,673073703.6,
286,26-02-2026,DD Exhaustion,short,A,68,59:12.8,6907.36,,,,,6907.36,,,,SIDIAL-EXTREME,18.71,,2,0.17,EXPIRED,0.63,4.88,-4.12,65,timeout,,6919.36,,,,-2867141.6,403068748.6,622268442.5,
287,26-02-2026,DD Exhaustion,short,A+,90,01:46.5,6905.52,,,,,6905.52,,,,AG-LIS,18.73,,0,0.21,EXPIRED,-1.21,3.04,-5.96,63,timeout,,6917.52,,,,15612302.91,373625169.7,625430535.9,
288,26-02-2026,Paradigm Reversal,long,A-Entry,46.2,17:46.6,6904.74,,,6904,,6904.74,,,0.74,BOFA-PURE,18.76,,0,0.24,EXPIRED,1.99,5.26,-2.26,47,timeout,6914.74,6889.74,,,,128796322.9,337742996.3,653571856.4,
289,26-02-2026,DD Exhaustion,short,A+,75,26:50.0,6905.93,,,,,6905.93,,,,BOFA-PURE,18.75,,0,0.25,EXPIRED,-0.8,3.45,-4.07,38,timeout,,6917.93,,,,127943430.8,301729308.5,621066406.2,
290,26-02-2026,Paradigm Reversal,long,A-Entry,46.2,28:50.7,6903.69,,,6903,,6903.69,,,0.69,BOFA-PURE,18.81,,0,0.25,EXPIRED,3.04,6.31,-1.21,36,timeout,6913.69,6888.69,,,,127943430.8,301729308.5,621066406.2,
291,26-02-2026,ES Absorption,bullish,B,37.3,42:16.3,6907.27,,6918.25,6917,6903,4.27,7000,6900,9.73,AG-LIS,18.56,,-1,0.14,WIN,4.27,3.5,-3.75,16,target,6913.98,6906.25,,,1.7,-396578442.4,331420888.7,601255697.8,
292,26-02-2026,ES Absorption,bullish,B,53.8,59:59.6,6907.97,,6916.75,6918,6902,5.97,7000,6900,12.03,AG-LIS,18.69,,-1,0.15,WIN,18.2,51,0,14,timeout,6926.75,6904.75,,,2.8,-423030450.4,189552530.5,500056304.6,
293,27-02-2026,ES Absorption,bullish,C,31.2,02:38.7,6854.14,,6856.5,6807,,6854.14,6900,6800,38.14,BOFA-LIS,20.94,,3,1.96,WIN,8.7,12.75,4.75,1,10pt,6866.5,6844.5,,,3.1,279009235.6,-198306847.3,246830649.8,"Pattern: Sell Exhaustion (T2) | Swings: L@6852.75 → L@6852.25 | CVD z: 3.24 | Price: 0.1x ATR | Rejected: Buy Absorption (T1, score=50.6) | Resolution: tier_priority | 2 bull / 3 bear divs | DD: $-5,217,471,542 | Lookback: swing (45 tracked)"
295,27-02-2026,BofA Scalp,short,A,80,09:47.4,6864.45,,,6869,6854.45,10,,,4.55,BofA-LIS,20.47,,-2,1.56,WIN,10,11.21,-6.14,8,10pt,6854.45,6881,6881,6854.45,,124383962.7,-128679075.1,286810207.5,
294,27-02-2026,ES Absorption,bullish,C,30.9,13:47.4,6867.42,,6869.5,6816,,6867.42,6900,6850,6.42,BOFA-LIS,20.44,,3,1.29,WIN,8.1,10.5,1.5,23,10pt,6879.5,6857.5,,,1.7,95686899.12,-106659567.6,359868674.5,"Pattern: Sell Exhaustion (T2) | Swings: L@6852.75 → L@6852.25 | CVD z: 3.39 | Price: 0.2x ATR | Rejected: Buy Absorption (T1, score=54.7) | Resolution: tier_priority | 2 bull / 3 bear divs | DD: $-3,668,457,362 | Lookback: swing (47 tracked)"
296,27-02-2026,DD Exhaustion,long,A-Entry,46,14:18.9,6865.05,,,,,6865.05,,,,BofA-LIS,20.48,,2,1.29,LOSS,-12,-1.58,-12.33,4,stop,,6853.05,,,,128759450.7,-83461171.53,348212743.7,
297,27-02-2026,ES Absorption,bullish,B,35.7,18:15.8,6857.12,,6864.5,6859,,6857.12,6900,6850,1.88,BOFA-LIS,20.73,,3,1.34,WIN,8.1,10.5,3.5,6,10pt,6874.5,6852.5,,,1.8,198710106.8,-93177197.32,412151177.5,"Pattern: Sell Exhaustion (T2) | Swings: L@6852.75 → L@6852.25 | CVD z: 1.54 | Price: 0.2x ATR | Rejected: Zone Buy Absorption (T1, score=100.0) | Resolution: tier_priority | 2 bull / 3 bear divs | DD: $-1,816,259,448 | Lookback: swing (50 tracked)"
298,27-02-2026,ES Absorption,bullish,C,29.3,35:16.1,6859.31,,6866.25,6857,,6859.31,6900,6850,3.31,BOFA-LIS,20.53,,3,1.35,WIN,10.1,18.5,4,2,10pt,6876.25,6854.25,,,1.7,406511115.2,-127287833.9,476846598.6,"Pattern: Sell Exhaustion (T2) | Swings: L@6852.75 → L@6852.25 | CVD z: 1.66 | Price: 0.1x ATR | Rejected: Buy Absorption (T1, score=26.3) | Resolution: tier_priority | 2 bull / 2 bear divs | DD: $-1,728,260,838 | Lookback: swing (54 tracked)"
299,27-02-2026,ES Absorption,bearish,B,36.4,45:39.0,6872.89,,6875,6854,,6872.89,6900,6850,8.89,BOFA-LIS,20.07,,-3,1.1,LOSS,-12,7.5,13.25,49,stop,6865,6887,,,1.9,320124818.4,-88060050.95,526771280.1,"Pattern: Zone Buy Absorption (T1) | Zone: 6875.00 → bar #244 (22 bars) | CVD: +6,650 → +7,808 (z=3.31) | Resolution: single_direction | 0 bull / 2 bear divs | DD: $-1,431,144,679 | Lookback: zone-revisit"
300,27-02-2026,DD Exhaustion,long,A-Entry,54,46:48.3,6873.27,,,,,6873.27,,,,BofA-LIS,20.04,,2,0.96,LOSS,-12,0,-12.64,5,stop,,6861.27,,,,310994233.3,-72183476.94,562153577.7,
303,27-02-2026,DD Exhaustion,long,A-Entry,44,06:08.8,6871.99,,,,,6871.99,,,,BofA-LIS,20.02,,2,1.05,LOSS,-12,5.61,-12.39,72,stop,,6859.99,,,,324202449.8,-63735317.25,628512102.7,
301,27-02-2026,ES Absorption,bearish,C,22.1,06:18.7,6871.99,,6874,6860,,6871.99,6900,6850,28.99,BOFA-LIS,20.02,,-3,1.05,LOSS,-12,6.5,12,13,stop,6864,6886,,,1.4,324202449.8,-63735317.25,628512102.7,"Pattern: Buy Absorption (T1) | Swings: H@6875.00 → H@6873.25 | CVD z: 0.70 | Price: 0.5x ATR | Resolution: single_direction | 0 bull / 1 bear divs | DD: $-1,960,440,972 | Lookback: swing (56 tracked)"
302,27-02-2026,BofA Scalp,long,A,80,15:08.8,6870.33,,,6860,6871.85,1.52,,,3.33,BofA-LIS,19.97,,2,1.06,WIN,10,10.31,-2.81,11,10pt,6871.85,6848,6848,6871.85,,346208901.2,-89556278.62,612720127.1,
304,27-02-2026,ES Absorption,bearish,C,27.6,17:18.6,6869.71,,6882.5,6864,,6869.71,6900,6850,5.71,BOFA-MESSY,19.97,,-3,0.84,WIN,8.4,11.75,5.75,31,10pt,6872.5,6894.5,,,1.4,308459389.4,-57500600.42,646737148.2,"Pattern: Buy Absorption (T1) | Swings: H@6884.75 → H@6884.50 | CVD z: 0.97 | Price: 0.1x ATR | Resolution: single_direction | 0 bull / 2 bear divs | DD: $-1,828,559,199 | Lookback: swing (59 tracked)"
305,27-02-2026,DD Exhaustion,long,A,55,38:39.0,6872.02,,,,,6872.02,,,,BOFA-MESSY,19.85,,2,0.66,LOSS,-12,5.58,-12.42,39,stop,,6860.02,,,,248929510.6,-45507175.18,697487264.7,
306,27-02-2026,ES Absorption,bearish,C,32.2,48:59.4,6863.48,,6874,6837,,6863.48,6900,6850,19.48,BOFA-MESSY,20.16,,-3,0.94,LOSS,-12,3.25,14.25,21,stop,6864,6886,,,1.5,348100086.3,-121414847.6,585899317.6,"Pattern: Zone Buy Absorption (T1) | Zone: 6873.25 → bar #271 (12 bars) | CVD: +8,810 → +10,193 (z=4.21) | Resolution: single_direction | 0 bull / 4 bear divs | DD: $-1,402,006,289 | Lookback: zone-revisit"
