id,ts_et,trade_date,setup_name,direction,grade,paradigm,spot,lis,target,greek_alignment,overvix,vix,vix3m,vix_vix3m_ratio,outcome_result,outcome_pnl,outcome_max_profit,outcome_max_loss,d_has_context,d_apollo_am,d_apollo_pm,d_pro_bias,d_regime_tags,d_named_patterns,d_key_levels,d_bias_alignment,d_bias_score,d_apollo_paradigm_match,d_near_discord_level,d_align_score,d_align_strong,d_aligned,d_pat_backside_short,d_pat_fade_rally_undervix_exhaustion,d_pat_apollo_fade_call,d_pat_volatility_spike_pause_candidate,d_pat_dd_concentration_magnet,d_pat_darkmatter_vanna_walk,d_pat_108_orders_7300,d_pat_wizard_vix_warning,d_pat_jpm_collar_short,d_pat_apollo_iceberg_3k_seller_7430,d_pat_vanna_tower_sequential,d_pat_darkmatter_breadth,d_pat_gex_pure,d_pat_yahya_dealer_setup_long,d_pat_darkmatter_target,d_pat_never_under,d_pat_apollo_weekly_top_call_6650,d_pat_gap_day,d_reg_overvixed,d_reg_holiday_closed,d_reg_watch_vix,d_reg_undervixing,d_reg_overvixing,d_reg_dd_supportive,d_reg_undervixing_extreme,d_reg_rally,d_reg_negative_vanna_both_weeks,d_reg_geopolitical_overnight_gap,d_reg_breadth_divergence_warning,d_reg_gap_up_3pct,d_reg_trump_iran_headline,d_reg_overvixed_choppy,d_reg_vanna_supportive_pm,d_reg_slightly_overvixing,d_reg_ceasefire_pop,d_reg_large_neg_dd,d_reg_selloff,d_reg_vol_elevated,d_reg_flow_divergence_warning,d_reg_negative_vanna_tenors,d_reg_dd_neutral_pm
1055,2026-03-23 11:00:05.229956,2026-03-23,ES Absorption,BULLISH,A,AG-PURE,6637.22,6666.0,6615.0,3,-0.75,24.46,25.209999084472656,0.9702499360686373,WIN,10.0,13.75,0.0,1,,,bearish_gap_recovery,"geopolitical_overnight_gap,trump_iran_headline","volatility_spike_pause_candidate,gap_day",[],no_bias,1,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1057,2026-03-23 11:03:11.245297,2026-03-23,AG Short,SHORT,A+,AG-LIS,6650.11,6665.0,6613.0,-3,-0.83,24.16,25.190000534057617,0.9591107379031205,WIN,19.2,33.39,-0.51,1,,,bearish_gap_recovery,"geopolitical_overnight_gap,trump_iran_headline","volatility_spike_pause_candidate,gap_day",[],opposed,1,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1058,2026-03-23 11:14:24.756496,2026-03-23,ES Absorption,BEARISH,A,AG-LIS,6646.72,6665.0,6613.0,-3,-0.86,24.03,24.93000030517578,0.9638989051681267,WIN,10.0,11.25,-0.5,1,,,bearish_gap_recovery,"geopolitical_overnight_gap,trump_iran_headline","volatility_spike_pause_candidate,gap_day",[],no_bias,1,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1060,2026-03-23 11:30:11.457532,2026-03-23,ES Absorption,BULLISH,A,AG-PURE,6635.83,6670.0,6610.0,3,-0.73,24.41,25.149999618530273,0.9705765554769612,LOSS,-8.0,1.5,-11.75,1,,,bearish_gap_recovery,"geopolitical_overnight_gap,trump_iran_headline","volatility_spike_pause_candidate,gap_day",[],no_bias,1,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1061,2026-03-23 11:36:47.198076,2026-03-23,DD Exhaustion,LONG,A+,AG-PURE,6628.96,,,1,-0.63,24.52,,,LOSS,-12.0,0.0,-12.24,1,,,bearish_gap_recovery,"geopolitical_overnight_gap,trump_iran_headline","volatility_spike_pause_candidate,gap_day",[],aligned,1,0,0,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1063,2026-03-23 11:51:34.419128,2026-03-23,ES Absorption,BULLISH,A,AG-PURE,6612.76,6669.0,6606.0,1,-0.31,25.18,25.479999542236328,0.9882260774087126,LOSS,-8.0,2.0,-14.75,1,,,bearish_gap_recovery,"geopolitical_overnight_gap,trump_iran_headline","volatility_spike_pause_candidate,gap_day",[],no_bias,1,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1065,2026-03-23 11:57:17.300382,2026-03-23,AG Short,SHORT,A+,AG-LIS,6593.42,6611.0,6582.0,-1,0.01,26.01,25.889999389648438,1.0046350178903265,WIN,11.9,18.77,-4.57,1,,,bearish_gap_recovery,"geopolitical_overnight_gap,trump_iran_headline","volatility_spike_pause_candidate,gap_day",[],opposed,1,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1066,2026-03-23 11:59:47.317670,2026-03-23,DD Exhaustion,SHORT,B,AG-LIS,6586.23,,,-1,0.12,26.32,26.020000457763672,1.0115295748254616,WIN,12.8,20.68,-11.76,1,,,bearish_gap_recovery,"geopolitical_overnight_gap,trump_iran_headline","volatility_spike_pause_candidate,gap_day",[],opposed,1,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1069,2026-03-23 12:10:53.082316,2026-03-23,AG Short,SHORT,A,AG-LIS,6592.86,6606.0,6586.0,-1,-0.08,26.0,25.950000762939453,1.0019267528165916,WIN,11.6,18.21,-3.92,1,,,bearish_gap_recovery,"geopolitical_overnight_gap,trump_iran_headline","volatility_spike_pause_candidate,gap_day",[],opposed,1,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1070,2026-03-23 12:12:29.265943,2026-03-23,ES Absorption,BEARISH,C,AG-LIS,6595.79,6606.0,6586.0,-1,-0.08,25.89,26.0,0.9957692307692307,WIN,10.0,10.25,-1.0,1,,,bearish_gap_recovery,"geopolitical_overnight_gap,trump_iran_headline","volatility_spike_pause_candidate,gap_day",[],no_bias,1,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1073,2026-03-23 12:20:56.721261,2026-03-23,ES Absorption,BULLISH,A,AG-LIS,6586.76,6599.0,6535.0,1,-0.06,26.1,26.15999984741211,0.997706427837841,LOSS,-8.0,4.25,-9.75,1,,,bearish_gap_recovery,"geopolitical_overnight_gap,trump_iran_headline","volatility_spike_pause_candidate,gap_day",[],no_bias,1,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1074,2026-03-23 12:21:50.992249,2026-03-23,Paradigm Reversal,LONG,A-Entry,SIDIAL-EXTREME,6586.48,6590.0,,1,-0.01,26.2,26.15999984741211,1.0015290578295568,LOSS,-15.0,0.0,-19.65,1,,,bearish_gap_recovery,"geopolitical_overnight_gap,trump_iran_headline","volatility_spike_pause_candidate,gap_day",[],aligned,1,0,0,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1076,2026-03-23 12:26:49.617491,2026-03-23,Skew Charm,SHORT,A,SIDIAL-EXTREME,6579.56,,6569.56,-1,0.07,26.41,26.3799991607666,1.0011372570200083,WIN,7.4,12.73,2.06,1,,,bearish_gap_recovery,"geopolitical_overnight_gap,trump_iran_headline","volatility_spike_pause_candidate,gap_day",[],opposed,1,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1077,2026-03-23 12:31:36.215058,2026-03-23,ES Absorption,BULLISH,B,SIDIAL-EXTREME,6567.85,6565.0,,1,0.07,26.75,26.510000228881836,1.0090531787644683,WIN,10.0,14.0,-0.5,1,,,bearish_gap_recovery,"geopolitical_overnight_gap,trump_iran_headline","volatility_spike_pause_candidate,gap_day",[],no_bias,1,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1078,2026-03-23 12:32:20.574189,2026-03-23,DD Exhaustion,SHORT,A+,SIDIAL-EXTREME,6574.71,,,-1,0.14,26.56,26.530000686645508,1.0011307694149285,LOSS,-12.0,-5.23,-16.28,1,,,bearish_gap_recovery,"geopolitical_overnight_gap,trump_iran_headline","volatility_spike_pause_candidate,gap_day",[],opposed,1,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1081,2026-03-23 12:47:30.946631,2026-03-23,DD Exhaustion,LONG,B,AG-LIS,6586.29,,,3,-0.13,25.96,26.059999465942383,0.9961627218729198,LOSS,-12.0,3.56,-12.11,1,,,bearish_gap_recovery,"geopolitical_overnight_gap,trump_iran_headline","volatility_spike_pause_candidate,gap_day",[],aligned,1,0,0,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1082,2026-03-23 12:47:57.276367,2026-03-23,Skew Charm,LONG,C,AG-LIS,6587.81,,6597.81,3,-0.17,25.9,26.059999465942383,0.9938603427006403,LOSS,-14.0,2.04,-15.16,1,,,bearish_gap_recovery,"geopolitical_overnight_gap,trump_iran_headline","volatility_spike_pause_candidate,gap_day",[],aligned,1,0,0,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1080,2026-03-23 12:49:29.195259,2026-03-23,ES Absorption,BEARISH,B,SIDIAL-EXTREME,6587.22,6569.0,,-1,-0.12,25.92,26.06999969482422,0.9942462717077056,WIN,10.0,13.0,-4.0,1,,,bearish_gap_recovery,"geopolitical_overnight_gap,trump_iran_headline","volatility_spike_pause_candidate,gap_day",[],no_bias,1,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1083,2026-03-23 12:56:57.253852,2026-03-23,AG Short,SHORT,B,AG-TARGET,6584.08,6587.0,6554.0,-3,-0.24,25.93,26.18000030517578,0.9904507141993288,WIN,5.0,12.03,-12.27,1,,,bearish_gap_recovery,"geopolitical_overnight_gap,trump_iran_headline","volatility_spike_pause_candidate,gap_day",[],opposed,1,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1085,2026-03-23 13:01:17.671123,2026-03-23,ES Absorption,BEARISH,LOG,AG-TARGET,6584.46,6587.0,6554.0,-1,-0.27,25.85,26.209999084472656,0.9862648188841058,WIN,10.0,10.25,-6.0,1,,,bearish_gap_recovery,"geopolitical_overnight_gap,trump_iran_headline","volatility_spike_pause_candidate,gap_day",[],no_bias,1,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1089,2026-03-23 13:07:12.700224,2026-03-23,ES Absorption,BEARISH,A,AG-TARGET,6577.1,6589.0,6545.0,-3,-0.18,26.11,26.270000457763672,0.993909385040898,LOSS,-8.0,0.5,-9.0,1,,,bearish_gap_recovery,"geopolitical_overnight_gap,trump_iran_headline","volatility_spike_pause_candidate,gap_day",[],no_bias,1,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1090,2026-03-23 13:13:52.993649,2026-03-23,AG Short,SHORT,A+,AG-PURE,6586.35,6590.0,6546.0,-3,-0.29,25.83,26.149999618530273,0.9877629207189923,WIN,5.0,14.3,-10.0,1,,,bearish_gap_recovery,"geopolitical_overnight_gap,trump_iran_headline","volatility_spike_pause_candidate,gap_day",[],opposed,1,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1093,2026-03-23 13:22:36.895208,2026-03-23,ES Absorption,BULLISH,A,AG-TARGET,6572.6,6590.0,6540.0,3,-0.2,26.15,26.360000610351562,0.992033360945026,WIN,10.0,11.5,0.0,1,,,bearish_gap_recovery,"geopolitical_overnight_gap,trump_iran_headline","volatility_spike_pause_candidate,gap_day",[],no_bias,1,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1094,2026-03-23 13:22:36.919464,2026-03-23,SB Absorption,BULLISH,B,AG-TARGET,6572.6,6590.0,,2,-0.2,26.15,26.360000610351562,0.992033360945026,WIN,17.4,49.25,-4.0,1,,,bearish_gap_recovery,"geopolitical_overnight_gap,trump_iran_headline","volatility_spike_pause_candidate,gap_day",[],no_bias,1,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1095,2026-03-23 13:23:52.317788,2026-03-23,Skew Charm,LONG,A,AG-TARGET,6573.64,,6583.64,3,-0.2,26.12,26.360000610351562,0.9908952729592383,WIN,17.5,33.01,0.0,1,,,bearish_gap_recovery,"geopolitical_overnight_gap,trump_iran_headline","volatility_spike_pause_candidate,gap_day",[],aligned,1,0,0,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1097,2026-03-23 13:24:54.961643,2026-03-23,DD Exhaustion,LONG,B,AG-TARGET,6574.44,,,3,-0.23,26.06,26.31999969482422,0.9901215920273985,WIN,18.6,32.21,2.92,1,,,bearish_gap_recovery,"geopolitical_overnight_gap,trump_iran_headline","volatility_spike_pause_candidate,gap_day",[],aligned,1,0,0,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1098,2026-03-23 13:33:28.134384,2026-03-23,ES Absorption,BULLISH,B,AG-PURE,6582.65,6590.0,6541.0,3,-0.19,25.87,26.139999389648438,0.9896710254034912,WIN,10.0,11.75,-0.5,1,,,bearish_gap_recovery,"geopolitical_overnight_gap,trump_iran_headline","volatility_spike_pause_candidate,gap_day",[],no_bias,1,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1101,2026-03-23 13:56:56.459230,2026-03-23,DD Exhaustion,LONG,A+,AG-PURE,6603.08,,,1,-0.59,25.08,25.719999313354492,0.9751166667791399,LOSS,-1.0,17.37,-13.63,1,,,bearish_gap_recovery,"geopolitical_overnight_gap,trump_iran_headline","volatility_spike_pause_candidate,gap_day",[],aligned,1,0,0,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1102,2026-03-23 14:04:21.519618,2026-03-23,AG Short,SHORT,A+,AG-PURE,6607.89,6626.0,6583.0,-1,-0.61,25.0,25.6299991607666,0.9754194622943656,WIN,5.0,14.83,-3.75,1,,,bearish_gap_recovery,"geopolitical_overnight_gap,trump_iran_headline","volatility_spike_pause_candidate,gap_day",[],opposed,1,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1105,2026-03-23 14:14:51.426167,2026-03-23,Skew Charm,LONG,B,AG-PURE,6603.59,,6613.59,1,-0.51,25.18,25.65999984741211,0.9812938483917988,WIN,9.6,17.21,-5.53,1,,,bearish_gap_recovery,"geopolitical_overnight_gap,trump_iran_headline","volatility_spike_pause_candidate,gap_day",[],aligned,1,0,0,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1106,2026-03-23 14:15:06.009311,2026-03-23,ES Absorption,BEARISH,C,AG-PURE,6603.59,6626.0,6587.0,-1,-0.51,25.18,25.65999984741211,0.9812938483917988,LOSS,-8.0,4.75,-9.5,1,,,bearish_gap_recovery,"geopolitical_overnight_gap,trump_iran_headline","volatility_spike_pause_candidate,gap_day",[],no_bias,1,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1108,2026-03-23 14:25:07.166631,2026-03-23,ES Absorption,BEARISH,C,AG-PURE,6601.18,6626.0,6587.0,-1,-0.44,25.32,25.770000457763672,0.982537817238257,LOSS,-8.0,3.25,-8.25,1,,,bearish_gap_recovery,"geopolitical_overnight_gap,trump_iran_headline","volatility_spike_pause_candidate,gap_day",[],no_bias,1,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1109,2026-03-23 14:28:38.013618,2026-03-23,DD Exhaustion,LONG,A,AG-PURE,6601.8,,,1,-0.44,25.32,25.739999771118164,0.9836829924299599,LOSS,-1.0,18.65,-12.35,1,,,bearish_gap_recovery,"geopolitical_overnight_gap,trump_iran_headline","volatility_spike_pause_candidate,gap_day",[],aligned,1,0,0,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1111,2026-03-23 14:40:38.081953,2026-03-23,AG Short,SHORT,A+,AG-PURE,6616.24,6624.0,6586.0,-1,-0.42,25.01,25.5,0.9807843137254902,WIN,11.7,18.46,-0.77,1,,,bearish_gap_recovery,"geopolitical_overnight_gap,trump_iran_headline","volatility_spike_pause_candidate,gap_day",[],opposed,1,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1113,2026-03-23 14:43:36.258094,2026-03-23,ES Absorption,BULLISH,B,AG-PURE,6614.47,6623.0,6582.0,1,-0.47,25.06,25.540000915527344,0.9812059162756128,LOSS,-8.0,3.25,-10.5,1,,,bearish_gap_recovery,"geopolitical_overnight_gap,trump_iran_headline","volatility_spike_pause_candidate,gap_day",[],no_bias,1,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1117,2026-03-23 14:55:25.022591,2026-03-23,Vanna Butterfly,LONG,LOG,AG-PURE,6614.84,,6600.0,1,-0.33,25.26,25.600000381469727,0.9867187352967451,LOSS,2.41,2.41,0.0,1,,,bearish_gap_recovery,"geopolitical_overnight_gap,trump_iran_headline","volatility_spike_pause_candidate,gap_day",[],aligned,1,0,0,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1118,2026-03-23 14:56:25.103548,2026-03-23,Skew Charm,LONG,C,AG-PURE,6614.36,,6624.36,1,-0.32,25.29,25.600000381469727,0.9878906102792827,LOSS,-14.0,1.14,-14.24,1,,,bearish_gap_recovery,"geopolitical_overnight_gap,trump_iran_headline","volatility_spike_pause_candidate,gap_day",[],aligned,1,0,0,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1119,2026-03-23 14:59:29.171415,2026-03-23,AG Short,SHORT,A+,AG-PURE,6616.82,6622.0,6570.0,-1,-0.33,25.25,25.639999389648438,0.9847894150182434,WIN,12.0,19.04,1.32,1,,,bearish_gap_recovery,"geopolitical_overnight_gap,trump_iran_headline","volatility_spike_pause_candidate,gap_day",[],opposed,1,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1121,2026-03-23 15:01:59.380504,2026-03-23,DD Exhaustion,LONG,A+,AG-PURE,6611.0,,,1,-0.31,25.37,25.59000015258789,0.9914028858430608,LOSS,-12.0,1.02,-13.16,1,,,bearish_gap_recovery,"geopolitical_overnight_gap,trump_iran_headline","volatility_spike_pause_candidate,gap_day",[],aligned,1,0,0,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1122,2026-03-23 15:06:29.687492,2026-03-23,Skew Charm,LONG,B,AG-PURE,6613.14,,6623.14,1,-0.31,25.39,25.709999084472656,0.9875535163023045,LOSS,-14.0,-1.12,-15.3,1,,,bearish_gap_recovery,"geopolitical_overnight_gap,trump_iran_headline","volatility_spike_pause_candidate,gap_day",[],aligned,1,0,0,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1133,2026-03-23 15:29:24.570215,2026-03-23,Skew Charm,LONG,B,AG-PURE,6600.96,,6610.96,1,-0.14,25.73,25.889999389648438,0.9938200311540984,LOSS,-14.0,4.24,-14.15,1,,,bearish_gap_recovery,"geopolitical_overnight_gap,trump_iran_headline","volatility_spike_pause_candidate,gap_day",[],aligned,1,0,0,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1138,2026-03-23 15:55:00.307874,2026-03-23,ES Absorption,BULLISH,B,AG-PURE,6593.68,6601.0,6544.0,1,-0.1,25.72,25.799999237060547,0.9968992542858051,LOSS,-8.0,1.5,-12.5,1,,,bearish_gap_recovery,"geopolitical_overnight_gap,trump_iran_headline","volatility_spike_pause_candidate,gap_day",[],no_bias,1,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1139,2026-03-23 15:59:58.727924,2026-03-23,ES Absorption,BULLISH,A,AG-TARGET,6582.41,6589.0,6541.0,1,0.06,26.17,26.06999969482422,1.003835838371553,EXPIRED,-8.0,0.0,0.0,1,,,bearish_gap_recovery,"geopolitical_overnight_gap,trump_iran_headline","volatility_spike_pause_candidate,gap_day",[],no_bias,1,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1140,2026-03-24 09:43:31.981716,2026-03-24,AG Short,SHORT,A,AG-TARGET,6535.34,6548.0,6511.0,-1,0.57,27.61,27.15999984741211,1.0165684887745228,LOSS,-20.0,8.78,-23.09,0,,,,,,[],no_bias,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1141,2026-03-24 09:45:02.107979,2026-03-24,Skew Charm,SHORT,A,AG-TARGET,6534.11,,6524.11,-1,0.58,27.65,27.049999237060547,1.022181174856279,LOSS,-14.0,7.55,-14.87,0,,,,,,[],no_bias,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1142,2026-03-24 10:01:08.405913,2026-03-24,ES Absorption,BEARISH,C,BOFA-LIS,6526.56,6486.0,,0,0.69,27.88,27.190000534057617,1.025376956689578,LOSS,-8.0,4.5,-13.75,0,,,,,,[],no_bias,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1143,2026-03-24 10:07:48.160865,2026-03-24,AG Short,SHORT,A,AG-TARGET,6558.43,6560.0,6536.0,-1,0.33,26.49,26.459999084472656,1.001133821487732,WIN,10.8,16.53,0.0,0,,,,,,[],no_bias,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1144,2026-03-24 10:09:09.536947,2026-03-24,ES Absorption,BEARISH,A,AG-TARGET,6554.77,6560.0,6536.0,-1,0.33,26.43,26.270000457763672,1.0060905801084234,LOSS,-8.0,4.75,-11.75,0,,,,,,[],no_bias,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1145,2026-03-24 10:11:16.792158,2026-03-24,DD Exhaustion,SHORT,A,AG-TARGET,6556.92,,,-1,0.14,26.32,26.239999771118164,1.0030487892370292,LOSS,-1.0,15.02,-20.6,0,,,,,,[],no_bias,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1146,2026-03-24 10:16:03.741660,2026-03-24,ES Absorption,BULLISH,A,SIDIAL-MESSY,6550.99,6556.0,,1,0.28,26.63,26.350000381469727,1.0106261713273894,WIN,10.0,37.5,-5.75,0,,,,,,[],no_bias,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1147,2026-03-24 10:19:45.707318,2026-03-24,AG Short,SHORT,A,AG-TARGET,6551.63,6563.0,6534.0,-1,0.32,26.63,26.450000762939453,1.0068052639647842,LOSS,-20.0,4.11,-25.89,0,,,,,,[],no_bias,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
